cell_names,q1UTMx,q1UTMy,q1UTMz,q2UTMx,q2UTMy,q2UTMz,q3UTMx,q3UTMy,q3UTMz,q4UTMx,q4UTMy,q4UTMz,q5UTMx,q5UTMy,q5UTMz,q6UTMx,q6UTMy,q6UTMz,q7UTMx,q7UTMy,q7UTMz,q8UTMx,q8UTMy,q8UTMz,mptUTMx,mptUTMy,mptUTMz,zoneUTM
c.1803,650.0,3575.0,-30.0,675.0,3575.0,-30.0,650.0,3600.0,-30.0,675.0,3600.0,-30.0,650.0,3575.0,0.0,675.0,3575.0,0.0,650.0,3600.0,0.0,675.0,3600.0,0.0,662.5,3587.5,-15.0,11S
c.1804,650.0,3600.0,-30.0,675.0,3600.0,-30.0,650.0,3625.0,-30.0,675.0,3625.0,-30.0,650.0,3600.0,0.0,675.0,3600.0,0.0,650.0,3625.0,0.0,675.0,3625.0,0.0,662.5,3612.5,-15.0,11S
c.1805,650.0,3625.0,-30.0,675.0,3625.0,-30.0,650.0,3650.0,-30.0,675.0,3650.0,-30.0,650.0,3625.0,0.0,675.0,3625.0,0.0,650.0,3650.0,0.0,675.0,3650.0,0.0,662.5,3637.5,-15.0,11S
c.1806,650.0,3650.0,-30.0,675.0,3650.0,-30.0,650.0,3675.0,-30.0,675.0,3675.0,-30.0,650.0,3650.0,0.0,675.0,3650.0,0.0,650.0,3675.0,0.0,675.0,3675.0,0.0,662.5,3662.5,-15.0,11S
c.1807,650.0,3675.0,-30.0,675.0,3675.0,-30.0,650.0,3700.0,-30.0,675.0,3700.0,-30.0,650.0,3675.0,0.0,675.0,3675.0,0.0,650.0,3700.0,0.0,675.0,3700.0,0.0,662.5,3687.5,-15.0,11S
c.1808,650.0,3700.0,-30.0,675.0,3700.0,-30.0,650.0,3725.0,-30.0,675.0,3725.0,-30.0,650.0,3700.0,0.0,675.0,3700.0,0.0,650.0,3725.0,0.0,675.0,3725.0,0.0,662.5,3712.5,-15.0,11S
c.1809,650.0,3725.0,-30.0,675.0,3725.0,-30.0,650.0,3750.0,-30.0,675.0,3750.0,-30.0,650.0,3725.0,0.0,675.0,3725.0,0.0,650.0,3750.0,0.0,675.0,3750.0,0.0,662.5,3737.5,-15.0,11S
c.1810,650.0,3750.0,-30.0,675.0,3750.0,-30.0,650.0,3775.0,-30.0,675.0,3775.0,-30.0,650.0,3750.0,0.0,675.0,3750.0,0.0,650.0,3775.0,0.0,675.0,3775.0,0.0,662.5,3762.5,-15.0,11S
c.1811,650.0,3775.0,-30.0,675.0,3775.0,-30.0,650.0,3800.0,-30.0,675.0,3800.0,-30.0,650.0,3775.0,0.0,675.0,3775.0,0.0,650.0,3800.0,0.0,675.0,3800.0,0.0,662.5,3787.5,-15.0,11S
c.1812,650.0,3800.0,-30.0,675.0,3800.0,-30.0,650.0,3825.0,-30.0,675.0,3825.0,-30.0,650.0,3800.0,0.0,675.0,3800.0,0.0,650.0,3825.0,0.0,675.0,3825.0,0.0,662.5,3812.5,-15.0,11S
c.1813,650.0,3825.0,-30.0,675.0,3825.0,-30.0,650.0,3850.0,-30.0,675.0,3850.0,-30.0,650.0,3825.0,0.0,675.0,3825.0,0.0,650.0,3850.0,0.0,675.0,3850.0,0.0,662.5,3837.5,-15.0,11S
c.1814,650.0,3850.0,-30.0,675.0,3850.0,-30.0,650.0,3875.0,-30.0,675.0,3875.0,-30.0,650.0,3850.0,0.0,675.0,3850.0,0.0,650.0,3875.0,0.0,675.0,3875.0,0.0,662.5,3862.5,-15.0,11S
c.1815,650.0,3875.0,-30.0,675.0,3875.0,-30.0,650.0,3900.0,-30.0,675.0,3900.0,-30.0,650.0,3875.0,0.0,675.0,3875.0,0.0,650.0,3900.0,0.0,675.0,3900.0,0.0,662.5,3887.5,-15.0,11S
c.1816,650.0,3900.0,-30.0,675.0,3900.0,-30.0,650.0,3925.0,-30.0,675.0,3925.0,-30.0,650.0,3900.0,0.0,675.0,3900.0,0.0,650.0,3925.0,0.0,675.0,3925.0,0.0,662.5,3912.5,-15.0,11S
c.1817,650.0,3925.0,-30.0,675.0,3925.0,-30.0,650.0,3950.0,-30.0,675.0,3950.0,-30.0,650.0,3925.0,0.0,675.0,3925.0,0.0,650.0,3950.0,0.0,675.0,3950.0,0.0,662.5,3937.5,-15.0,11S
c.1818,650.0,3950.0,-30.0,675.0,3950.0,-30.0,650.0,3975.0,-30.0,675.0,3975.0,-30.0,650.0,3950.0,0.0,675.0,3950.0,0.0,650.0,3975.0,0.0,675.0,3975.0,0.0,662.5,3962.5,-15.0,11S
c.1819,650.0,3975.0,-30.0,675.0,3975.0,-30.0,650.0,4000.0,-30.0,675.0,4000.0,-30.0,650.0,3975.0,0.0,675.0,3975.0,0.0,650.0,4000.0,0.0,675.0,4000.0,0.0,662.5,3987.5,-15.0,11S
c.1820,650.0,4000.0,-30.0,675.0,4000.0,-30.0,650.0,4025.0,-30.0,675.0,4025.0,-30.0,650.0,4000.0,0.0,675.0,4000.0,0.0,650.0,4025.0,0.0,675.0,4025.0,0.0,662.5,4012.5,-15.0,11S
c.1821,650.0,4025.0,-30.0,675.0,4025.0,-30.0,650.0,4050.0,-30.0,675.0,4050.0,-30.0,650.0,4025.0,0.0,675.0,4025.0,0.0,650.0,4050.0,0.0,675.0,4050.0,0.0,662.5,4037.5,-15.0,11S
c.1822,650.0,4050.0,-30.0,675.0,4050.0,-30.0,650.0,4075.0,-30.0,675.0,4075.0,-30.0,650.0,4050.0,0.0,675.0,4050.0,0.0,650.0,4075.0,0.0,675.0,4075.0,0.0,662.5,4062.5,-15.0,11S
c.1823,650.0,4075.0,-30.0,675.0,4075.0,-30.0,650.0,4100.0,-30.0,675.0,4100.0,-30.0,650.0,4075.0,0.0,675.0,4075.0,0.0,650.0,4100.0,0.0,675.0,4100.0,0.0,662.5,4087.5,-15.0,11S
c.1824,650.0,4100.0,-30.0,675.0,4100.0,-30.0,650.0,4125.0,-30.0,675.0,4125.0,-30.0,650.0,4100.0,0.0,675.0,4100.0,0.0,650.0,4125.0,0.0,675.0,4125.0,0.0,662.5,4112.5,-15.0,11S
c.1825,650.0,4125.0,-30.0,675.0,4125.0,-30.0,650.0,4150.0,-30.0,675.0,4150.0,-30.0,650.0,4125.0,0.0,675.0,4125.0,0.0,650.0,4150.0,0.0,675.0,4150.0,0.0,662.5,4137.5,-15.0,11S
c.1826,650.0,4150.0,-30.0,675.0,4150.0,-30.0,650.0,4175.0,-30.0,675.0,4175.0,-30.0,650.0,4150.0,0.0,675.0,4150.0,0.0,650.0,4175.0,0.0,675.0,4175.0,0.0,662.5,4162.5,-15.0,11S
c.1827,650.0,4175.0,-30.0,675.0,4175.0,-30.0,650.0,4200.0,-30.0,675.0,4200.0,-30.0,650.0,4175.0,0.0,675.0,4175.0,0.0,650.0,4200.0,0.0,675.0,4200.0,0.0,662.5,4187.5,-15.0,11S
c.1828,650.0,4200.0,-30.0,675.0,4200.0,-30.0,650.0,4225.0,-30.0,675.0,4225.0,-30.0,650.0,4200.0,0.0,675.0,4200.0,0.0,650.0,4225.0,0.0,675.0,4225.0,0.0,662.5,4212.5,-15.0,11S
c.1829,650.0,4225.0,-30.0,675.0,4225.0,-30.0,650.0,4250.0,-30.0,675.0,4250.0,-30.0,650.0,4225.0,0.0,675.0,4225.0,0.0,650.0,4250.0,0.0,675.0,4250.0,0.0,662.5,4237.5,-15.0,11S
c.1830,650.0,4250.0,-30.0,675.0,4250.0,-30.0,650.0,4275.0,-30.0,675.0,4275.0,-30.0,650.0,4250.0,0.0,675.0,4250.0,0.0,650.0,4275.0,0.0,675.0,4275.0,0.0,662.5,4262.5,-15.0,11S
c.1831,650.0,4275.0,-30.0,675.0,4275.0,-30.0,650.0,4300.0,-30.0,675.0,4300.0,-30.0,650.0,4275.0,0.0,675.0,4275.0,0.0,650.0,4300.0,0.0,675.0,4300.0,0.0,662.5,4287.5,-15.0,11S
c.1832,650.0,4300.0,-30.0,675.0,4300.0,-30.0,650.0,4325.0,-30.0,675.0,4325.0,-30.0,650.0,4300.0,0.0,675.0,4300.0,0.0,650.0,4325.0,0.0,675.0,4325.0,0.0,662.5,4312.5,-15.0,11S
c.1833,650.0,4325.0,-30.0,675.0,4325.0,-30.0,650.0,4350.0,-30.0,675.0,4350.0,-30.0,650.0,4325.0,0.0,675.0,4325.0,0.0,650.0,4350.0,0.0,675.0,4350.0,0.0,662.5,4337.5,-15.0,11S
c.1834,650.0,4350.0,-30.0,675.0,4350.0,-30.0,650.0,4375.0,-30.0,675.0,4375.0,-30.0,650.0,4350.0,0.0,675.0,4350.0,0.0,650.0,4375.0,0.0,675.0,4375.0,0.0,662.5,4362.5,-15.0,11S
c.1835,650.0,4375.0,-30.0,675.0,4375.0,-30.0,650.0,4400.0,-30.0,675.0,4400.0,-30.0,650.0,4375.0,0.0,675.0,4375.0,0.0,650.0,4400.0,0.0,675.0,4400.0,0.0,662.5,4387.5,-15.0,11S
c.1836,650.0,4400.0,-30.0,675.0,4400.0,-30.0,650.0,4425.0,-30.0,675.0,4425.0,-30.0,650.0,4400.0,0.0,675.0,4400.0,0.0,650.0,4425.0,0.0,675.0,4425.0,0.0,662.5,4412.5,-15.0,11S
c.1837,650.0,4425.0,-30.0,675.0,4425.0,-30.0,650.0,4450.0,-30.0,675.0,4450.0,-30.0,650.0,4425.0,0.0,675.0,4425.0,0.0,650.0,4450.0,0.0,675.0,4450.0,0.0,662.5,4437.5,-15.0,11S
c.1838,650.0,4450.0,-30.0,675.0,4450.0,-30.0,650.0,4475.0,-30.0,675.0,4475.0,-30.0,650.0,4450.0,0.0,675.0,4450.0,0.0,650.0,4475.0,0.0,675.0,4475.0,0.0,662.5,4462.5,-15.0,11S
c.1839,650.0,4475.0,-30.0,675.0,4475.0,-30.0,650.0,4500.0,-30.0,675.0,4500.0,-30.0,650.0,4475.0,0.0,675.0,4475.0,0.0,650.0,4500.0,0.0,675.0,4500.0,0.0,662.5,4487.5,-15.0,11S
c.1840,650.0,4500.0,-30.0,675.0,4500.0,-30.0,650.0,4525.0,-30.0,675.0,4525.0,-30.0,650.0,4500.0,0.0,675.0,4500.0,0.0,650.0,4525.0,0.0,675.0,4525.0,0.0,662.5,4512.5,-15.0,11S
c.1841,650.0,4525.0,-30.0,675.0,4525.0,-30.0,650.0,4550.0,-30.0,675.0,4550.0,-30.0,650.0,4525.0,0.0,675.0,4525.0,0.0,650.0,4550.0,0.0,675.0,4550.0,0.0,662.5,4537.5,-15.0,11S
c.1842,650.0,4550.0,-30.0,675.0,4550.0,-30.0,650.0,4575.0,-30.0,675.0,4575.0,-30.0,650.0,4550.0,0.0,675.0,4550.0,0.0,650.0,4575.0,0.0,675.0,4575.0,0.0,662.5,4562.5,-15.0,11S
c.1843,650.0,4575.0,-30.0,675.0,4575.0,-30.0,650.0,4600.0,-30.0,675.0,4600.0,-30.0,650.0,4575.0,0.0,675.0,4575.0,0.0,650.0,4600.0,0.0,675.0,4600.0,0.0,662.5,4587.5,-15.0,11S
c.1844,650.0,4600.0,-30.0,675.0,4600.0,-30.0,650.0,4625.0,-30.0,675.0,4625.0,-30.0,650.0,4600.0,0.0,675.0,4600.0,0.0,650.0,4625.0,0.0,675.0,4625.0,0.0,662.5,4612.5,-15.0,11S
c.1845,650.0,4625.0,-30.0,675.0,4625.0,-30.0,650.0,4650.0,-30.0,675.0,4650.0,-30.0,650.0,4625.0,0.0,675.0,4625.0,0.0,650.0,4650.0,0.0,675.0,4650.0,0.0,662.5,4637.5,-15.0,11S
c.1846,650.0,4650.0,-30.0,675.0,4650.0,-30.0,650.0,4675.0,-30.0,675.0,4675.0,-30.0,650.0,4650.0,0.0,675.0,4650.0,0.0,650.0,4675.0,0.0,675.0,4675.0,0.0,662.5,4662.5,-15.0,11S
c.1847,650.0,4675.0,-30.0,675.0,4675.0,-30.0,650.0,4700.0,-30.0,675.0,4700.0,-30.0,650.0,4675.0,0.0,675.0,4675.0,0.0,650.0,4700.0,0.0,675.0,4700.0,0.0,662.5,4687.5,-15.0,11S
c.1848,675.0,3300.0,-30.0,700.0,3300.0,-30.0,675.0,3325.0,-30.0,700.0,3325.0,-30.0,675.0,3300.0,0.0,700.0,3300.0,0.0,675.0,3325.0,0.0,700.0,3325.0,0.0,687.5,3312.5,-15.0,11S
c.1849,675.0,3325.0,-30.0,700.0,3325.0,-30.0,675.0,3350.0,-30.0,700.0,3350.0,-30.0,675.0,3325.0,0.0,700.0,3325.0,0.0,675.0,3350.0,0.0,700.0,3350.0,0.0,687.5,3337.5,-15.0,11S
c.1850,675.0,3350.0,-30.0,700.0,3350.0,-30.0,675.0,3375.0,-30.0,700.0,3375.0,-30.0,675.0,3350.0,0.0,700.0,3350.0,0.0,675.0,3375.0,0.0,700.0,3375.0,0.0,687.5,3362.5,-15.0,11S
c.1851,675.0,3375.0,-30.0,700.0,3375.0,-30.0,675.0,3400.0,-30.0,700.0,3400.0,-30.0,675.0,3375.0,0.0,700.0,3375.0,0.0,675.0,3400.0,0.0,700.0,3400.0,0.0,687.5,3387.5,-15.0,11S
c.1852,675.0,3400.0,-30.0,700.0,3400.0,-30.0,675.0,3425.0,-30.0,700.0,3425.0,-30.0,675.0,3400.0,0.0,700.0,3400.0,0.0,675.0,3425.0,0.0,700.0,3425.0,0.0,687.5,3412.5,-15.0,11S
c.1853,675.0,3425.0,-30.0,700.0,3425.0,-30.0,675.0,3450.0,-30.0,700.0,3450.0,-30.0,675.0,3425.0,0.0,700.0,3425.0,0.0,675.0,3450.0,0.0,700.0,3450.0,0.0,687.5,3437.5,-15.0,11S
c.1854,675.0,3450.0,-30.0,700.0,3450.0,-30.0,675.0,3475.0,-30.0,700.0,3475.0,-30.0,675.0,3450.0,0.0,700.0,3450.0,0.0,675.0,3475.0,0.0,700.0,3475.0,0.0,687.5,3462.5,-15.0,11S
c.1855,675.0,3475.0,-30.0,700.0,3475.0,-30.0,675.0,3500.0,-30.0,700.0,3500.0,-30.0,675.0,3475.0,0.0,700.0,3475.0,0.0,675.0,3500.0,0.0,700.0,3500.0,0.0,687.5,3487.5,-15.0,11S
c.1856,675.0,3500.0,-30.0,700.0,3500.0,-30.0,675.0,3525.0,-30.0,700.0,3525.0,-30.0,675.0,3500.0,0.0,700.0,3500.0,0.0,675.0,3525.0,0.0,700.0,3525.0,0.0,687.5,3512.5,-15.0,11S
c.1857,675.0,3525.0,-30.0,700.0,3525.0,-30.0,675.0,3550.0,-30.0,700.0,3550.0,-30.0,675.0,3525.0,0.0,700.0,3525.0,0.0,675.0,3550.0,0.0,700.0,3550.0,0.0,687.5,3537.5,-15.0,11S
c.1858,675.0,3550.0,-30.0,700.0,3550.0,-30.0,675.0,3575.0,-30.0,700.0,3575.0,-30.0,675.0,3550.0,0.0,700.0,3550.0,0.0,675.0,3575.0,0.0,700.0,3575.0,0.0,687.5,3562.5,-15.0,11S
c.1859,675.0,3575.0,-30.0,700.0,3575.0,-30.0,675.0,3600.0,-30.0,700.0,3600.0,-30.0,675.0,3575.0,0.0,700.0,3575.0,0.0,675.0,3600.0,0.0,700.0,3600.0,0.0,687.5,3587.5,-15.0,11S
c.1860,675.0,3600.0,-30.0,700.0,3600.0,-30.0,675.0,3625.0,-30.0,700.0,3625.0,-30.0,675.0,3600.0,0.0,700.0,3600.0,0.0,675.0,3625.0,0.0,700.0,3625.0,0.0,687.5,3612.5,-15.0,11S
c.1861,675.0,3625.0,-30.0,700.0,3625.0,-30.0,675.0,3650.0,-30.0,700.0,3650.0,-30.0,675.0,3625.0,0.0,700.0,3625.0,0.0,675.0,3650.0,0.0,700.0,3650.0,0.0,687.5,3637.5,-15.0,11S
c.1862,675.0,3650.0,-30.0,700.0,3650.0,-30.0,675.0,3675.0,-30.0,700.0,3675.0,-30.0,675.0,3650.0,0.0,700.0,3650.0,0.0,675.0,3675.0,0.0,700.0,3675.0,0.0,687.5,3662.5,-15.0,11S
c.1863,675.0,3675.0,-30.0,700.0,3675.0,-30.0,675.0,3700.0,-30.0,700.0,3700.0,-30.0,675.0,3675.0,0.0,700.0,3675.0,0.0,675.0,3700.0,0.0,700.0,3700.0,0.0,687.5,3687.5,-15.0,11S
c.1864,675.0,3700.0,-30.0,700.0,3700.0,-30.0,675.0,3725.0,-30.0,700.0,3725.0,-30.0,675.0,3700.0,0.0,700.0,3700.0,0.0,675.0,3725.0,0.0,700.0,3725.0,0.0,687.5,3712.5,-15.0,11S
c.1865,675.0,3725.0,-30.0,700.0,3725.0,-30.0,675.0,3750.0,-30.0,700.0,3750.0,-30.0,675.0,3725.0,0.0,700.0,3725.0,0.0,675.0,3750.0,0.0,700.0,3750.0,0.0,687.5,3737.5,-15.0,11S
c.1866,675.0,3750.0,-30.0,700.0,3750.0,-30.0,675.0,3775.0,-30.0,700.0,3775.0,-30.0,675.0,3750.0,0.0,700.0,3750.0,0.0,675.0,3775.0,0.0,700.0,3775.0,0.0,687.5,3762.5,-15.0,11S
c.1867,675.0,3775.0,-30.0,700.0,3775.0,-30.0,675.0,3800.0,-30.0,700.0,3800.0,-30.0,675.0,3775.0,0.0,700.0,3775.0,0.0,675.0,3800.0,0.0,700.0,3800.0,0.0,687.5,3787.5,-15.0,11S
c.1868,675.0,3800.0,-30.0,700.0,3800.0,-30.0,675.0,3825.0,-30.0,700.0,3825.0,-30.0,675.0,3800.0,0.0,700.0,3800.0,0.0,675.0,3825.0,0.0,700.0,3825.0,0.0,687.5,3812.5,-15.0,11S
c.1869,675.0,3825.0,-30.0,700.0,3825.0,-30.0,675.0,3850.0,-30.0,700.0,3850.0,-30.0,675.0,3825.0,0.0,700.0,3825.0,0.0,675.0,3850.0,0.0,700.0,3850.0,0.0,687.5,3837.5,-15.0,11S
c.1870,675.0,3850.0,-30.0,700.0,3850.0,-30.0,675.0,3875.0,-30.0,700.0,3875.0,-30.0,675.0,3850.0,0.0,700.0,3850.0,0.0,675.0,3875.0,0.0,700.0,3875.0,0.0,687.5,3862.5,-15.0,11S
c.1871,675.0,3875.0,-30.0,700.0,3875.0,-30.0,675.0,3900.0,-30.0,700.0,3900.0,-30.0,675.0,3875.0,0.0,700.0,3875.0,0.0,675.0,3900.0,0.0,700.0,3900.0,0.0,687.5,3887.5,-15.0,11S
c.1872,675.0,3900.0,-30.0,700.0,3900.0,-30.0,675.0,3925.0,-30.0,700.0,3925.0,-30.0,675.0,3900.0,0.0,700.0,3900.0,0.0,675.0,3925.0,0.0,700.0,3925.0,0.0,687.5,3912.5,-15.0,11S
c.1873,675.0,3925.0,-30.0,700.0,3925.0,-30.0,675.0,3950.0,-30.0,700.0,3950.0,-30.0,675.0,3925.0,0.0,700.0,3925.0,0.0,675.0,3950.0,0.0,700.0,3950.0,0.0,687.5,3937.5,-15.0,11S
c.1874,675.0,3950.0,-30.0,700.0,3950.0,-30.0,675.0,3975.0,-30.0,700.0,3975.0,-30.0,675.0,3950.0,0.0,700.0,3950.0,0.0,675.0,3975.0,0.0,700.0,3975.0,0.0,687.5,3962.5,-15.0,11S
c.1875,675.0,3975.0,-30.0,700.0,3975.0,-30.0,675.0,4000.0,-30.0,700.0,4000.0,-30.0,675.0,3975.0,0.0,700.0,3975.0,0.0,675.0,4000.0,0.0,700.0,4000.0,0.0,687.5,3987.5,-15.0,11S
c.1876,675.0,4000.0,-30.0,700.0,4000.0,-30.0,675.0,4025.0,-30.0,700.0,4025.0,-30.0,675.0,4000.0,0.0,700.0,4000.0,0.0,675.0,4025.0,0.0,700.0,4025.0,0.0,687.5,4012.5,-15.0,11S
c.1877,675.0,4025.0,-30.0,700.0,4025.0,-30.0,675.0,4050.0,-30.0,700.0,4050.0,-30.0,675.0,4025.0,0.0,700.0,4025.0,0.0,675.0,4050.0,0.0,700.0,4050.0,0.0,687.5,4037.5,-15.0,11S
c.1878,675.0,4050.0,-30.0,700.0,4050.0,-30.0,675.0,4075.0,-30.0,700.0,4075.0,-30.0,675.0,4050.0,0.0,700.0,4050.0,0.0,675.0,4075.0,0.0,700.0,4075.0,0.0,687.5,4062.5,-15.0,11S
c.1879,675.0,4075.0,-30.0,700.0,4075.0,-30.0,675.0,4100.0,-30.0,700.0,4100.0,-30.0,675.0,4075.0,0.0,700.0,4075.0,0.0,675.0,4100.0,0.0,700.0,4100.0,0.0,687.5,4087.5,-15.0,11S
c.1880,675.0,4100.0,-30.0,700.0,4100.0,-30.0,675.0,4125.0,-30.0,700.0,4125.0,-30.0,675.0,4100.0,0.0,700.0,4100.0,0.0,675.0,4125.0,0.0,700.0,4125.0,0.0,687.5,4112.5,-15.0,11S
c.1881,675.0,4125.0,-30.0,700.0,4125.0,-30.0,675.0,4150.0,-30.0,700.0,4150.0,-30.0,675.0,4125.0,0.0,700.0,4125.0,0.0,675.0,4150.0,0.0,700.0,4150.0,0.0,687.5,4137.5,-15.0,11S
c.1882,675.0,4150.0,-30.0,700.0,4150.0,-30.0,675.0,4175.0,-30.0,700.0,4175.0,-30.0,675.0,4150.0,0.0,700.0,4150.0,0.0,675.0,4175.0,0.0,700.0,4175.0,0.0,687.5,4162.5,-15.0,11S
c.1883,675.0,4175.0,-30.0,700.0,4175.0,-30.0,675.0,4200.0,-30.0,700.0,4200.0,-30.0,675.0,4175.0,0.0,700.0,4175.0,0.0,675.0,4200.0,0.0,700.0,4200.0,0.0,687.5,4187.5,-15.0,11S
c.1884,675.0,4200.0,-30.0,700.0,4200.0,-30.0,675.0,4225.0,-30.0,700.0,4225.0,-30.0,675.0,4200.0,0.0,700.0,4200.0,0.0,675.0,4225.0,0.0,700.0,4225.0,0.0,687.5,4212.5,-15.0,11S
c.1885,675.0,4225.0,-30.0,700.0,4225.0,-30.0,675.0,4250.0,-30.0,700.0,4250.0,-30.0,675.0,4225.0,0.0,700.0,4225.0,0.0,675.0,4250.0,0.0,700.0,4250.0,0.0,687.5,4237.5,-15.0,11S
c.1886,675.0,4250.0,-30.0,700.0,4250.0,-30.0,675.0,4275.0,-30.0,700.0,4275.0,-30.0,675.0,4250.0,0.0,700.0,4250.0,0.0,675.0,4275.0,0.0,700.0,4275.0,0.0,687.5,4262.5,-15.0,11S
c.1887,675.0,4275.0,-30.0,700.0,4275.0,-30.0,675.0,4300.0,-30.0,700.0,4300.0,-30.0,675.0,4275.0,0.0,700.0,4275.0,0.0,675.0,4300.0,0.0,700.0,4300.0,0.0,687.5,4287.5,-15.0,11S
c.1888,675.0,4300.0,-30.0,700.0,4300.0,-30.0,675.0,4325.0,-30.0,700.0,4325.0,-30.0,675.0,4300.0,0.0,700.0,4300.0,0.0,675.0,4325.0,0.0,700.0,4325.0,0.0,687.5,4312.5,-15.0,11S
c.1889,675.0,4325.0,-30.0,700.0,4325.0,-30.0,675.0,4350.0,-30.0,700.0,4350.0,-30.0,675.0,4325.0,0.0,700.0,4325.0,0.0,675.0,4350.0,0.0,700.0,4350.0,0.0,687.5,4337.5,-15.0,11S
c.1890,675.0,4350.0,-30.0,700.0,4350.0,-30.0,675.0,4375.0,-30.0,700.0,4375.0,-30.0,675.0,4350.0,0.0,700.0,4350.0,0.0,675.0,4375.0,0.0,700.0,4375.0,0.0,687.5,4362.5,-15.0,11S
c.1891,675.0,4375.0,-30.0,700.0,4375.0,-30.0,675.0,4400.0,-30.0,700.0,4400.0,-30.0,675.0,4375.0,0.0,700.0,4375.0,0.0,675.0,4400.0,0.0,700.0,4400.0,0.0,687.5,4387.5,-15.0,11S
c.1892,675.0,4400.0,-30.0,700.0,4400.0,-30.0,675.0,4425.0,-30.0,700.0,4425.0,-30.0,675.0,4400.0,0.0,700.0,4400.0,0.0,675.0,4425.0,0.0,700.0,4425.0,0.0,687.5,4412.5,-15.0,11S
c.1893,675.0,4425.0,-30.0,700.0,4425.0,-30.0,675.0,4450.0,-30.0,700.0,4450.0,-30.0,675.0,4425.0,0.0,700.0,4425.0,0.0,675.0,4450.0,0.0,700.0,4450.0,0.0,687.5,4437.5,-15.0,11S
c.1894,675.0,4450.0,-30.0,700.0,4450.0,-30.0,675.0,4475.0,-30.0,700.0,4475.0,-30.0,675.0,4450.0,0.0,700.0,4450.0,0.0,675.0,4475.0,0.0,700.0,4475.0,0.0,687.5,4462.5,-15.0,11S
c.1895,675.0,4475.0,-30.0,700.0,4475.0,-30.0,675.0,4500.0,-30.0,700.0,4500.0,-30.0,675.0,4475.0,0.0,700.0,4475.0,0.0,675.0,4500.0,0.0,700.0,4500.0,0.0,687.5,4487.5,-15.0,11S
c.1896,675.0,4500.0,-30.0,700.0,4500.0,-30.0,675.0,4525.0,-30.0,700.0,4525.0,-30.0,675.0,4500.0,0.0,700.0,4500.0,0.0,675.0,4525.0,0.0,700.0,4525.0,0.0,687.5,4512.5,-15.0,11S
c.1897,675.0,4525.0,-30.0,700.0,4525.0,-30.0,675.0,4550.0,-30.0,700.0,4550.0,-30.0,675.0,4525.0,0.0,700.0,4525.0,0.0,675.0,4550.0,0.0,700.0,4550.0,0.0,687.5,4537.5,-15.0,11S
c.1898,675.0,4550.0,-30.0,700.0,4550.0,-30.0,675.0,4575.0,-30.0,700.0,4575.0,-30.0,675.0,4550.0,0.0,700.0,4550.0,0.0,675.0,4575.0,0.0,700.0,4575.0,0.0,687.5,4562.5,-15.0,11S
c.1899,675.0,4575.0,-30.0,700.0,4575.0,-30.0,675.0,4600.0,-30.0,700.0,4600.0,-30.0,675.0,4575.0,0.0,700.0,4575.0,0.0,675.0,4600.0,0.0,700.0,4600.0,0.0,687.5,4587.5,-15.0,11S
c.1900,675.0,4600.0,-30.0,700.0,4600.0,-30.0,675.0,4625.0,-30.0,700.0,4625.0,-30.0,675.0,4600.0,0.0,700.0,4600.0,0.0,675.0,4625.0,0.0,700.0,4625.0,0.0,687.5,4612.5,-15.0,11S
c.1901,675.0,4625.0,-30.0,700.0,4625.0,-30.0,675.0,4650.0,-30.0,700.0,4650.0,-30.0,675.0,4625.0,0.0,700.0,4625.0,0.0,675.0,4650.0,0.0,700.0,4650.0,0.0,687.5,4637.5,-15.0,11S
c.1902,675.0,4650.0,-30.0,700.0,4650.0,-30.0,675.0,4675.0,-30.0,700.0,4675.0,-30.0,675.0,4650.0,0.0,700.0,4650.0,0.0,675.0,4675.0,0.0,700.0,4675.0,0.0,687.5,4662.5,-15.0,11S
c.1903,675.0,4675.0,-30.0,700.0,4675.0,-30.0,675.0,4700.0,-30.0,700.0,4700.0,-30.0,675.0,4675.0,0.0,700.0,4675.0,0.0,675.0,4700.0,0.0,700.0,4700.0,0.0,687.5,4687.5,-15.0,11S
c.1904,700.0,3300.0,-30.0,725.0,3300.0,-30.0,700.0,3325.0,-30.0,725.0,3325.0,-30.0,700.0,3300.0,0.0,725.0,3300.0,0.0,700.0,3325.0,0.0,725.0,3325.0,0.0,712.5,3312.5,-15.0,11S
c.1905,700.0,3325.0,-30.0,725.0,3325.0,-30.0,700.0,3350.0,-30.0,725.0,3350.0,-30.0,700.0,3325.0,0.0,725.0,3325.0,0.0,700.0,3350.0,0.0,725.0,3350.0,0.0,712.5,3337.5,-15.0,11S
c.1906,700.0,3350.0,-30.0,725.0,3350.0,-30.0,700.0,3375.0,-30.0,725.0,3375.0,-30.0,700.0,3350.0,0.0,725.0,3350.0,0.0,700.0,3375.0,0.0,725.0,3375.0,0.0,712.5,3362.5,-15.0,11S
c.1907,700.0,3375.0,-30.0,725.0,3375.0,-30.0,700.0,3400.0,-30.0,725.0,3400.0,-30.0,700.0,3375.0,0.0,725.0,3375.0,0.0,700.0,3400.0,0.0,725.0,3400.0,0.0,712.5,3387.5,-15.0,11S
c.1908,700.0,3400.0,-30.0,725.0,3400.0,-30.0,700.0,3425.0,-30.0,725.0,3425.0,-30.0,700.0,3400.0,0.0,725.0,3400.0,0.0,700.0,3425.0,0.0,725.0,3425.0,0.0,712.5,3412.5,-15.0,11S
